32,16,1,1,1,1,1,1,1,1024,8192,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1862.44,4785.16,8.91206,56.9089,297.53,0.0169321,56.9089,289.573,0.0164793,963.469,1e+50,1e+50,2.60656,1e+53,1e+53,28719.3,5.12e+46,2.87193e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,1862.44,4785.16,8.91206,56.9089,297.53,0.0169321,56.9089,289.573,0.0164793,963.469,1e+50,1e+50,2.60656,1e+53,1e+53,28719.3,5.12e+46,2.87193e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,4,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,1862.44,4785.16,8.91206,56.9089,297.53,0.0169321,56.9089,289.573,0.0164793,963.469,1e+50,1e+50,2.60656,1e+53,1e+53,28719.3,5.12e+46,2.87193e-37pW,16,
32,16,1,1,1,1,1,1,1,2048,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,5073.92,2341.26,11.8794,157.268,144.787,0.0227703,147.534,144.787,0.021361,722.807,11.0447,11.2421,299576,416.951,672.853,6.38447e+06,487.676,6.38447e-35pW,8,
32,16,1,1,1,1,1,1,1,2048,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,5073.92,2341.26,11.8794,157.268,144.787,0.0227703,147.534,144.787,0.021361,722.807,11.0447,11.2421,299576,416.951,672.853,6.38447e+06,487.676,6.38447e-35pW,8,
32,16,1,1,1,1,1,1,1,2048,4096,1,8,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,5073.92,2341.26,11.8794,157.268,144.787,0.0227703,147.534,144.787,0.021361,722.807,11.0447,11.2421,299576,416.951,672.853,6.38447e+06,487.676,6.38447e-35pW,8,
32,16,1,1,1,1,1,1,1,1024,8192,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1853.86,4785.4,8.87145,56.6409,297.545,0.0168532,56.6409,289.573,0.0164017,967.88,1e+50,1e+50,2.60508,1e+53,1e+53,28705.2,5.12e+46,2.87052e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,1853.86,4785.4,8.87145,56.6409,297.545,0.0168532,56.6409,289.573,0.0164017,967.88,1e+50,1e+50,2.60508,1e+53,1e+53,28705.2,5.12e+46,2.87052e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,8,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,1853.86,4785.4,8.87145,56.6409,297.545,0.0168532,56.6409,289.573,0.0164017,967.88,1e+50,1e+50,2.60508,1e+53,1e+53,28705.2,5.12e+46,2.87052e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,1845.85,4785.16,8.83268,56.3905,297.53,0.0167779,56.3905,289.573,0.0163292,972.129,1e+50,1e+50,2.60356,1e+53,1e+53,28692,5.12e+46,2.8692e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,1845.85,4785.16,8.83268,56.3905,297.53,0.0167779,56.3905,289.573,0.0163292,972.129,1e+50,1e+50,2.60356,1e+53,1e+53,28692,5.12e+46,2.8692e-37pW,16,
32,16,1,1,1,1,1,1,1,1024,8192,1,16,1,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,1845.85,4785.16,8.83268,56.3905,297.53,0.0167779,56.3905,289.573,0.0163292,972.129,1e+50,1e+50,2.60356,1e+53,1e+53,28692,5.12e+46,2.8692e-37pW,16,
32,16,1,1,1,1,2,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,1,8,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2818.3,4785.32,13.4864,86.7795,297.54,0.0258204,86.7795,144.787,0.0125645,636.676,10.2824,9.43529,246384,522.641,657.035,6.36446e+06,277.22,6.36446e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2852.88,4784.85,13.6506,87.8601,297.511,0.0261393,87.8601,144.787,0.012721,629.021,10.2995,9.44318,246560,524.08,658.813,6.36452e+06,277.765,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2852.88,4784.85,13.6506,87.8601,297.511,0.0261393,87.8601,144.787,0.012721,629.021,10.2995,9.44318,246560,524.08,658.813,6.36452e+06,277.765,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,2,4,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Area-Optimized,2852.88,4784.85,13.6506,87.8601,297.511,0.0261393,87.8601,144.787,0.012721,629.021,10.2995,9.44318,246560,524.08,658.813,6.36452e+06,277.765,6.36452e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,4,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Latency-Optimized,2835.18,4784.85,13.5659,87.3073,297.511,0.0259748,87.3073,144.787,0.0126409,632.946,10.2906,9.43907,246471,523.324,657.885,6.36449e+06,277.462,6.36449e-35pW,8,
32,16,1,1,1,1,2,1,1,1024,4096,1,4,2,N/A,Local Aggressive,No Repeaters,No,Global Aggressive,Fully-Optimized Repeaters,No,Balanced,2835.18,4784.85,13.5659,87.3073,297.511,0.0259748,87.3073,144.787,0.0126409,632.946,10.2906,9.43907,246471,523.324,657.885,6.36449e+06,277.462,6.36449e-35pW,8,
